"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","time"
"1275","@lucyhatton at #psa14 ... but if we think about activating group perspectives, agenda setting, then it looks better in principle 2/2",FALSE,0,"lucyhatton",2014-04-14 14:47:08,FALSE,NA,"455718906330886144","21999585","web","drjohnparkinson",0,FALSE,FALSE,NA,NA,2014-04-14 14:47:08
"1276","@lucyhatton at #psa14 about Euro Citizens' Initiative: on paper it's a joke but only if we think individualistically...1/2",FALSE,0,"lucyhatton",2014-04-14 14:46:03,FALSE,NA,"455718630958039040","21999585","web","drjohnparkinson",0,FALSE,FALSE,NA,NA,2014-04-14 14:46:03
"1277","@UKScotland fellows Michael Keating and @CairneyPaul speaking at #psa14 on Scottish constitutional models.",FALSE,0,"UKScotland",2014-04-14 14:45:17,FALSE,NA,"455718441123872768","1280712997","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Coree_Brown",0,FALSE,FALSE,NA,NA,2014-04-14 14:45:17
"1278","Anarchism and Democracy … a PSA conference preview. Uri Gordon: http://t.co/rf9mGtBMvZ #psa14",FALSE,1,NA,2014-04-14 14:45:17,FALSE,NA,"455718438187831296",NA,"web","PSABlog",1,FALSE,FALSE,NA,NA,2014-04-14 14:45:17
"1279","#psa14 Lucy Hatton arguing Euro Cit Initiative favours existing civil orgs not indiv citizens... But still makes EU policy more inclusive",FALSE,0,NA,2014-04-14 14:44:51,FALSE,NA,"455718330209689600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","citizen_LJ",1,FALSE,FALSE,NA,NA,2014-04-14 14:44:51
"1280","Does European citizens initiative meet democratic innovation standards of inclusivity? asks Lucy Hatton #psa14",FALSE,1,NA,2014-04-14 14:40:38,FALSE,NA,"455717270862721024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ariadne_syd",0,FALSE,FALSE,NA,NA,2014-04-14 14:40:38
"1281","@PolStudiesAssoc Sounds like a good conference: were delegates given the opportunity to register to vote? #psa14",FALSE,0,"PolStudiesAssoc",2014-04-14 14:38:14,FALSE,"455714610180796416","455716663531679744","274027851","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BiteTheBallot",0,FALSE,FALSE,NA,NA,2014-04-14 14:38:14
"1282","Visit the @policypress stand at the #psa14 conference - I'm here each day with special offers and lots of info on @policy_politics",FALSE,0,NA,2014-04-14 14:36:38,FALSE,NA,"455716262908534784",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","policypress_em",0,FALSE,FALSE,NA,NA,2014-04-14 14:36:38
"1283","RT @TheDanHough: Fantastic panel at #psa14 on UKIP and the revolt on the right with @Usherwood @RickWhitaker @DrPhilipLynch and @GoodwinMJ …",FALSE,0,NA,2014-04-14 14:36:07,FALSE,NA,"455716131073187841",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RickWhitaker",2,TRUE,FALSE,NA,NA,2014-04-14 14:36:07
"1284","RT @Rout_PoliticsIR: #psa14 Interested in the Citizenship, Accountability &amp; Trust session?You might like Citizenship Studies journal, http:…",FALSE,0,NA,2014-04-14 14:36:07,FALSE,NA,"455716130674704384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ariadne_syd",2,TRUE,FALSE,NA,NA,2014-04-14 14:36:07
"1285",".@queensu’s Margaret Moore 'Territorial right-holders &amp; attachment to territory' this &amp; more in new issue: http://t.co/MJBeDy5GwT #psa14",FALSE,0,NA,2014-04-14 14:35:23,FALSE,NA,"455715949199773696",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","InternatlTheory",0,FALSE,FALSE,NA,NA,2014-04-14 14:35:23
"1286","Politics in Northern Ireland @IrishPolStudies session up next at #psa14 featuring Professor Thomas Hennessey http://t.co/ILVUjVpjZn",FALSE,0,NA,2014-04-14 14:34:53,FALSE,NA,"455715820329779200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rout_PoliticsIR",0,FALSE,FALSE,NA,NA,2014-04-14 14:34:53
"1287","“@Guardianpublic:  Serco: Staff treated like schoolchildren &amp; targets more imp than cust service http://t.co/J6EVw2uRTf” relevant to #psa14",FALSE,0,"Guardianpublic",2014-04-14 14:34:47,FALSE,"455699534274781185","455715797974138880","104168039","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RussGlennon",0,FALSE,FALSE,NA,NA,2014-04-14 14:34:47
"1288","“@Aremay: .@GoodwinMJ says he'll run naked around campus if we vote to leave the EU. #PSA14” is he for or against leaving?",FALSE,1,"Aremay",2014-04-14 14:34:32,FALSE,"455703046929272832","455715732836610048","19426826","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PCCSussexWatch",0,FALSE,FALSE,NA,NA,2014-04-14 14:34:32
"1289","@RuthLightbody &amp; @the_JenRoberts et al examine the role &amp; responses of mini-publics towards #wind power in #scotland #psa14",FALSE,0,"RuthLightbody",2014-04-14 14:34:29,FALSE,NA,"455715722266959872","808846129","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PSAEnvironment",0,FALSE,FALSE,NA,NA,2014-04-14 14:34:29
"1290","RT @PolStudiesAssoc: Last panel session of Day 1 at #psa14 begins at 3:30. Our Annual Shapiro Lecture is at 5:15 followed by a reception at…",FALSE,0,NA,2014-04-14 14:33:34,FALSE,NA,"455715492528136192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rout_PoliticsIR",2,TRUE,FALSE,NA,NA,2014-04-14 14:33:34
"1291","Interesting paper on ""war on gender"" -the whole concept! by Barbara Gaweda. Great stuff!#psa14",FALSE,0,NA,2014-04-14 14:31:04,FALSE,NA,"455714861172146176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AngeliaWilson89",0,FALSE,FALSE,NA,NA,2014-04-14 14:31:04
"1292","RT @demsoc: “@Aremay: .@GoodwinMJ says he’ll run naked around campus if we vote to leave the EU. #PSA14” &lt; quoted so it can’t be deleted…",FALSE,0,NA,2014-04-14 14:30:17,FALSE,NA,"455714666304794624",NA,"web","estrangeirada",2,TRUE,FALSE,NA,NA,2014-04-14 14:30:17
"1293","Final panels of the day are in session! #psa14",FALSE,1,NA,2014-04-14 14:30:04,FALSE,NA,"455714610180796416",NA,"web","PolStudiesAssoc",0,FALSE,FALSE,NA,NA,2014-04-14 14:30:04
"1294","RT @policypress_em: New @policy_politics special issue edited by @PoliticalSpike &amp; @Woodpoliticshef is now out @policypress stand #psa14 ht…",FALSE,0,NA,2014-04-14 14:27:14,FALSE,NA,"455713895303245824",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TPPkathryn",7,TRUE,FALSE,NA,NA,2014-04-14 14:27:14
"1295","RT @policypress_em: New @policy_politics special issue edited by @PoliticalSpike &amp; @Woodpoliticshef is now out @policypress stand #psa14 ht…",FALSE,0,NA,2014-04-14 14:27:14,FALSE,NA,"455713895089324034",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","policy_politics",7,TRUE,FALSE,NA,NA,2014-04-14 14:27:14
"1296","RT @policypress_em: New @policy_politics special issue edited by @PoliticalSpike &amp; @Woodpoliticshef is now out @policypress stand #psa14 ht…",FALSE,0,NA,2014-04-14 14:27:13,FALSE,NA,"455713894896394240",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","policypress",7,TRUE,FALSE,NA,NA,2014-04-14 14:27:13
"1297","“@Aremay: .@GoodwinMJ says he’ll run naked around campus if we vote to leave the EU. #PSA14” &lt; quoted so it can’t be deleted…",FALSE,0,NA,2014-04-14 14:25:21,FALSE,NA,"455713421393399808",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","demsoc",2,FALSE,FALSE,"13.39543539","52.50251307",2014-04-14 14:25:21
"1298",".@RutgersU’s Richard R. Lau, Robert R. Kaufman &amp; Parina Patel &amp; Dalia F. Fahmy's new article in our new issue: http://t.co/AKvbKRP9rY #psa14",FALSE,0,NA,2014-04-14 14:20:23,FALSE,NA,"455712171964772352",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","BJPolS",0,FALSE,FALSE,NA,NA,2014-04-14 14:20:23
"1299","RT @Rout_PoliticsIR: #psa14 Interested in the Citizenship, Accountability &amp; Trust session?You might like Citizenship Studies journal, http:…",FALSE,0,NA,2014-04-14 14:20:09,FALSE,NA,"455712113924001793",NA,"web","MichelleP_uk",2,TRUE,FALSE,NA,NA,2014-04-14 14:20:09
"1300","@earlymodernjohn @richmondbridge @avoiding_bears it's the Lancaster suite in Midland hotel @ #psa14",FALSE,0,"earlymodernjohn",2014-04-14 14:19:47,FALSE,"455711396828028928","455712020403613696","188366314","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drlauramcleod",0,FALSE,FALSE,NA,NA,2014-04-14 14:19:47
"1301","#psa14 Interested in the Citizenship, Accountability &amp; Trust session?You might like Citizenship Studies journal, http://t.co/BC3pWrsWsH",FALSE,1,NA,2014-04-14 14:19:39,FALSE,NA,"455711989583855616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rout_PoliticsIR",2,FALSE,FALSE,NA,NA,2014-04-14 14:19:39
"1302","Last panel session of Day 1 at #psa14 begins at 3:30. Our Annual Shapiro Lecture is at 5:15 followed by a reception at 6:45 in Wyvern.",FALSE,0,NA,2014-04-14 14:18:27,FALSE,NA,"455711685912064000",NA,"web","PolStudiesAssoc",2,FALSE,FALSE,NA,NA,2014-04-14 14:18:27
"1303","RT @martincoward: The @JournalPolitics #psa14 roundtable ""Reflections on the research/teaching nexus"" tomorrow, 15:30, Victoria Suite. Hope…",FALSE,0,NA,2014-04-14 14:18:23,FALSE,NA,"455711670753828864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JournalPolitics",3,TRUE,FALSE,NA,NA,2014-04-14 14:18:23
"1304","@drlauramcleod I'm sure that won't be the last one you see at this year's #psa14",FALSE,1,"drlauramcleod",2014-04-14 14:12:56,FALSE,"455682373011906561","455710299820019712","858557815","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HelenCSullivan",0,FALSE,FALSE,NA,NA,2014-04-14 14:12:56
"1305","RT @Localopolis: .@srjeffares now on twitter analysis of 46,000 pcc tweets #psa14 #ldbytes http://t.co/APp7VFce1w",FALSE,0,NA,2014-04-14 14:12:01,FALSE,NA,"455710069733470208",NA,"web","longitch",2,TRUE,FALSE,NA,NA,2014-04-14 14:12:01
"1306","RT @EmilyStDenny: Am presenting on the role of ambiguity in shaping French #prostitution policy 15.30 woment &amp; the nation panel #psa14 http…",FALSE,0,NA,2014-04-14 14:08:10,FALSE,NA,"455709100391661568",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PolStudiesAssoc",2,TRUE,FALSE,NA,NA,2014-04-14 14:08:10
"1307","@Localopolis @srjeffares @FrancescaGains All sounds fun at #psa14. Hope to get there on my whistlestop tour #stilljetlagged",FALSE,0,"Localopolis",2014-04-14 14:08:08,FALSE,NA,"455709090841235456","148873455","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HelenCSullivan",0,FALSE,FALSE,NA,NA,2014-04-14 14:08:08
"1308","RT @RevoltonRight: ""UKIP voters are AGAINST a lot of things. What #UKIP has not (yet?) found is what they should be FOR"", #psa14",FALSE,0,NA,2014-04-14 14:07:54,FALSE,NA,"455709031748079616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrumPolitics",4,TRUE,FALSE,NA,NA,2014-04-14 14:07:54
"1309","RT @ariadne_syd: Great res design ideas of targeted online populations, surveys+ time diaries+ online focus groups @MartaCuanti &amp; @rchlgibs…",FALSE,0,NA,2014-04-14 14:07:39,FALSE,NA,"455708966786707456",NA,"web","MartaCuanti",1,TRUE,FALSE,NA,NA,2014-04-14 14:07:39
"1310","RT @Aremay: .@GoodwinMJ says he'll run naked around campus if we vote to leave the EU. #PSA14",FALSE,0,NA,2014-04-14 14:04:40,FALSE,NA,"455708217268772864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NathanGillMEP",9,TRUE,FALSE,NA,NA,2014-04-14 14:04:40
"1311","RT @Rout_PoliticsIR: @IrishPolStudies Culture &amp; Commemoration in Northern Ireland on now at #psa14 Free journal content available here: htt…",FALSE,0,NA,2014-04-14 14:01:16,FALSE,NA,"455707360376659968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MichelleP_uk",2,TRUE,FALSE,NA,NA,2014-04-14 14:01:16
"1312","RT @EmilyStDenny: Am presenting on the role of ambiguity in shaping French #prostitution policy 15.30 woment &amp; the nation panel #psa14 http…",FALSE,0,NA,2014-04-14 13:54:16,FALSE,NA,"455705601595957248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Liam_Beattie",2,TRUE,FALSE,NA,NA,2014-04-14 13:54:16
"1313","Am presenting on the role of ambiguity in shaping French #prostitution policy 15.30 woment &amp; the nation panel #psa14 https://t.co/mxfrgCLtyU",FALSE,0,NA,2014-04-14 13:53:58,FALSE,NA,"455705523976175616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmilyStDenny",2,FALSE,FALSE,NA,NA,2014-04-14 13:53:58
"1314","RT @PolStudiesAssoc: .@GoodwinMJ discussing his #UKIP research at #psa14 - on in Victoria Suite right now http://t.co/x9aYbgbHI4",FALSE,0,NA,2014-04-14 13:52:15,FALSE,NA,"455705093917376513",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Rout_PoliticsIR",3,TRUE,FALSE,NA,NA,2014-04-14 13:52:15
"1315","New @policy_politics special issue edited by @PoliticalSpike &amp; @Woodpoliticshef is now out @policypress stand #psa14 http://t.co/WCKZlngsPP",FALSE,1,NA,2014-04-14 13:50:47,FALSE,NA,"455704722989920256",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","policypress_em",7,FALSE,FALSE,NA,NA,2014-04-14 13:50:47
"1316","RT @TheDanHough: Fantastic panel at #psa14 on UKIP and the revolt on the right with @Usherwood @RickWhitaker @DrPhilipLynch and @GoodwinMJ …",FALSE,0,NA,2014-04-14 13:50:02,FALSE,NA,"455704534502096896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robfordmancs",2,TRUE,FALSE,NA,NA,2014-04-14 13:50:02
"1317","RT @EPSRjournal: MT @thedaleykate: The Iron Law of Conferences: panels relevant to your work take place during sessions in which you are pr…",FALSE,0,NA,2014-04-14 13:48:16,FALSE,NA,"455704091818471424",NA,"web","ConorFarrington",1,TRUE,FALSE,NA,NA,2014-04-14 13:48:16
"1318","RT @Aremay: .@GoodwinMJ says he'll run naked around campus if we vote to leave the EU. #PSA14",FALSE,0,NA,2014-04-14 13:47:43,FALSE,NA,"455703952529842176",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bradburycourtse",9,TRUE,FALSE,NA,NA,2014-04-14 13:47:43
"1319","RT @Aremay: .@GoodwinMJ says he'll run naked around campus if we vote to leave the EU. #PSA14",FALSE,0,NA,2014-04-14 13:47:27,FALSE,NA,"455703884036845568",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Usherwood",9,TRUE,FALSE,NA,NA,2014-04-14 13:47:27
"1320",".@GoodwinMJ convinced that EU ref will be won by 'Yes' camp.So sure that he'll do a Lady Godiva around @NottsPolitics if nos win #psa14",FALSE,3,NA,2014-04-14 13:46:47,FALSE,NA,"455703718458306561",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TheDanHough",0,FALSE,FALSE,NA,NA,2014-04-14 13:46:47
"1321","MT @thedaleykate: The Iron Law of Conferences: panels relevant to your work take place during sessions in which you are presenting #psa14",FALSE,2,NA,2014-04-14 13:45:24,FALSE,NA,"455703370293317632",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","EPSRjournal",1,FALSE,FALSE,NA,NA,2014-04-14 13:45:24
"1322","RT @policypress_em: Come down to Alexandra Suite for the publishers' exhibition - some great deals #psa14 @policypress @PolStudiesAssoc htt…",FALSE,0,NA,2014-04-14 13:45:18,FALSE,NA,"455703344342773760",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","policypress",1,TRUE,FALSE,NA,NA,2014-04-14 13:45:18
"1323","Fantastic panel at #psa14 on UKIP and the revolt on the right with @Usherwood @RickWhitaker @DrPhilipLynch and @GoodwinMJ (1/2)",FALSE,2,NA,2014-04-14 13:44:44,FALSE,NA,"455703202777006080",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TheDanHough",2,FALSE,FALSE,NA,NA,2014-04-14 13:44:44
"1324","RT @Aremay: .@GoodwinMJ says he'll run naked around campus if we vote to leave the EU. #PSA14",FALSE,0,NA,2014-04-14 13:44:32,FALSE,NA,"455703152776720385",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","BDStanley",9,TRUE,FALSE,NA,NA,2014-04-14 13:44:32
"1325",".@GoodwinMJ says he'll run naked around campus if we vote to leave the EU. #PSA14",FALSE,3,NA,2014-04-14 13:44:07,FALSE,NA,"455703046929272832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aremay",9,FALSE,FALSE,NA,NA,2014-04-14 13:44:07
"1326","RT @drlauramcleod: Presenting a feminist paper in a room with a picture of dead white man above fireplace. Any ideas who he is? #psa14 http…",FALSE,0,NA,2014-04-14 13:43:23,FALSE,NA,"455702862367297537",NA,"web","jknyman",3,TRUE,FALSE,NA,NA,2014-04-14 13:43:23
"1327","RT @AndrewMcCaldon: @dawnwalsh: Rhetoric of defeating IRA replaced by trying to find way forward with role for Irish republican leaders #Po…",FALSE,0,NA,2014-04-14 13:42:21,FALSE,NA,"455702601049178112",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PolStudiesAssoc",2,TRUE,FALSE,NA,NA,2014-04-14 13:42:21
"1328","@dawnwalsh: Rhetoric of defeating IRA replaced by trying to find way forward with role for Irish republican leaders #PolicyLearning #psa14",FALSE,1,"dawnwalsh",2014-04-14 13:42:02,FALSE,NA,"455702522356056064","25170122","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndrewMcCaldon",2,FALSE,FALSE,"-2.2451128","53.47679371",2014-04-14 13:42:02
"1329","Come down to Alexandra Suite for the publishers' exhibition - some great deals #psa14 @policypress @PolStudiesAssoc http://t.co/XoI9p5u7fX",FALSE,0,"PolStudiesAssoc",2014-04-14 13:41:55,FALSE,"455647811472994304","455702494317146112","274027851","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","policypress_em",1,FALSE,FALSE,NA,NA,2014-04-14 13:41:55
"1330","New in 2014 - the Journal of Experimental Political Science #JEPS, find out more here: http://t.co/eakbfWpVte #psa14 #ecprjs14",FALSE,1,NA,2014-04-14 13:34:11,FALSE,NA,"455700546218131457",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","BJPolS",0,FALSE,FALSE,NA,NA,2014-04-14 13:34:11
"1331","It's @wheels1992 and Bob at #PSA14 http://t.co/yUbxbMcNpz",FALSE,0,NA,2014-04-14 13:32:21,FALSE,NA,"455700083326345216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CairneyPaul",0,FALSE,FALSE,"-2.24447948","53.47842643",2014-04-14 13:32:21
"1332","RT @drlauramcleod: Presenting a feminist paper in a room with a picture of dead white man above fireplace. Any ideas who he is? #psa14 http…",FALSE,0,NA,2014-04-14 13:32:05,FALSE,NA,"455700016255238144",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ftgs_isa",3,TRUE,FALSE,NA,NA,2014-04-14 13:32:05
"1333","RT @RevoltonRight: ""UKIP are a victim of their own success. Ability to win Euros undoubted. But what if they fail to reach expectations?"" #…",FALSE,0,NA,2014-04-14 13:31:55,FALSE,NA,"455699976224796673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robfordmancs",1,TRUE,FALSE,NA,NA,2014-04-14 13:31:55
"1334","spotted: first sleeper in the audience. really? it's day 1 at #psa14",FALSE,0,NA,2014-04-14 13:31:43,FALSE,NA,"455699924324450304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akawanja",0,FALSE,FALSE,NA,NA,2014-04-14 13:31:43
"1335","interesting Q of how UKIP would approach Scottish independence at #psa14",FALSE,0,NA,2014-04-14 13:30:12,FALSE,NA,"455699544635080704",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Usherwood",0,FALSE,FALSE,NA,NA,2014-04-14 13:30:12
"1336","The cover of John Lango's book on the ethics of armed conflict from @EdinburghUP is simply perfect #psa14 #polsci http://t.co/AvSVdMs72W",FALSE,1,NA,2014-04-14 13:28:28,FALSE,NA,"455699108788207616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmilyStDenny",0,FALSE,FALSE,NA,NA,2014-04-14 13:28:28
"1337","turning radicalization research on its head -  check! #psa14 #resistanceandthepublic",FALSE,0,NA,2014-04-14 13:28:22,FALSE,NA,"455699083144216578",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akawanja",0,FALSE,FALSE,NA,NA,2014-04-14 13:28:22
"1338","RT @RevoltonRight: ""UKIP voters are AGAINST a lot of things. What #UKIP has not (yet?) found is what they should be FOR"", #psa14",FALSE,0,NA,2014-04-14 13:21:29,FALSE,NA,"455697349860679680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thomoli",4,TRUE,FALSE,NA,NA,2014-04-14 13:21:29
"1339","RT @Rout_PoliticsIR: @IrishPolStudies Culture &amp; Commemoration in Northern Ireland on now at #psa14 Free journal content available here: htt…",FALSE,0,NA,2014-04-14 13:21:29,FALSE,NA,"455697349122461697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theresareidy",2,TRUE,FALSE,NA,NA,2014-04-14 13:21:29
"1340","RT @AndrewMcCaldon: @PoliticsLeicsU's Stephen Hopkins: Thus far, Irish Republicans have embraced a narrow definition of regret in political…",FALSE,0,NA,2014-04-14 13:21:24,FALSE,NA,"455697329719242752",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PolStudiesAssoc",1,TRUE,FALSE,NA,NA,2014-04-14 13:21:24
"1341","RT @RevoltonRight: ""UKIP voters are AGAINST a lot of things. What #UKIP has not (yet?) found is what they should be FOR"", #psa14",FALSE,0,NA,2014-04-14 13:21:19,FALSE,NA,"455697308890693633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JPLudley",4,TRUE,FALSE,NA,NA,2014-04-14 13:21:19
"1342","@PoliticsLeicsU's Stephen Hopkins: Thus far, Irish Republicans have embraced a narrow definition of regret in political apologies #psa14",FALSE,0,"PoliticsLeicsU",2014-04-14 13:19:04,FALSE,NA,"455696740780613632","835460455","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndrewMcCaldon",1,FALSE,FALSE,"-2.24508924","53.47678951",2014-04-14 13:19:04
"1343","""The average age of UKIP MEPs is around 65 and they are mostly older white men. Will the demographics change in May?"" #psa14",FALSE,1,NA,2014-04-14 13:15:46,FALSE,NA,"455695910668759040",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RevoltonRight",0,FALSE,FALSE,NA,NA,2014-04-14 13:15:46
"1344","RT @RevoltonRight: ""UKIP voters are AGAINST a lot of things. What #UKIP has not (yet?) found is what they should be FOR"", #psa14",FALSE,0,NA,2014-04-14 13:13:50,FALSE,NA,"455695425190637568",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PolStudiesAssoc",4,TRUE,FALSE,NA,NA,2014-04-14 13:13:50
"1345","""Problem for #UKIP is going to be translating second-order gains at local &amp; Euro contests into long-term, first-order success"" #psa14",FALSE,0,NA,2014-04-14 13:11:09,FALSE,NA,"455694748401930240",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RevoltonRight",0,FALSE,FALSE,NA,NA,2014-04-14 13:11:09
"1346","""UKIP voters are AGAINST a lot of things. What #UKIP has not (yet?) found is what they should be FOR"", #psa14",FALSE,1,NA,2014-04-14 13:10:09,FALSE,NA,"455694496437899264",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RevoltonRight",4,FALSE,FALSE,NA,NA,2014-04-14 13:10:09
"1347","@IrishPolStudies Culture &amp; Commemoration in Northern Ireland on now at #psa14 Free journal content available here: http://t.co/ILVUjVpjZn",FALSE,1,"IrishPolStudies",2014-04-14 13:09:07,FALSE,NA,"455694238089773056","576612820","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rout_PoliticsIR",2,FALSE,FALSE,NA,NA,2014-04-14 13:09:07
"1348","""UKIP are a victim of their own success. Ability to win Euros undoubted. But what if they fail to reach expectations?"" #psa14 (@georgeeaton)",FALSE,0,NA,2014-04-14 13:08:30,FALSE,NA,"455694081222774784",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RevoltonRight",1,FALSE,FALSE,NA,NA,2014-04-14 13:08:30
"1349","""Back in 2010 Farage had the best opportunity, in Buckingham. No main party candidates, lots of interest. Still, he came 3rd"" #PSA14 #UKIP",FALSE,0,NA,2014-04-14 13:07:24,FALSE,NA,"455693808144236545",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RevoltonRight",0,FALSE,FALSE,NA,NA,2014-04-14 13:07:24
"1350","""We still see an organisation that is not very resilient"", says @Usherwood #psa14 #ukip &lt;-is that changing?",FALSE,0,NA,2014-04-14 13:06:23,FALSE,NA,"455693551872266240",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RevoltonRight",0,FALSE,FALSE,NA,NA,2014-04-14 13:06:23
"1351","Speculation mounts. What was the most cited paper on teaching politics in 2013? Answer this Thursday. Only at #psa14 t&amp;l panel 11am.",FALSE,1,NA,2014-04-14 13:05:53,FALSE,NA,"455693422746423297",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Teach_Politics",0,FALSE,FALSE,NA,NA,2014-04-14 13:05:53
